Date,Corn Price,Wheat Price,Soybean Price,Cotton Price,Live Cattle,Soy Oil,Crush Margin,Soybean meal
3/6/17,372.75,438.25,1026.75,78.39,115.55,32.27,#N/A,#N/A
3/7/17,369.5,436,1014.75,77.28,115.35,31.73,#N/A,#N/A
3/8/17,365.25,427.5,1011,76.9,115.975,31.54,#N/A,#N/A
3/9/17,359.75,426,1000.25,76.63,116.5,31.11,1.28,324.5
3/10/17,358,422.75,996.25,77.29,117.6,30.68,#N/A,#N/A
3/13/17,354.5,412.25,996.25,76.87,117.75,30.12,#N/A,#N/A
3/14/17,353.75,412,987.25,77.15,116.325,30.3,#N/A,#N/A
3/15/17,363.5,436,998,78.08,117.7,30.22,#N/A,#N/A
3/16/17,366,436,1001.5,78.17,119.2,30.26,1.28,325.3
3/17/17,367.5,436.25,1000,78.36,119.325,30.3,#N/A,#N/A
3/20/17,363.5,430.25,999.5,77.33,118.9,30.74,#N/A,#N/A
3/21/17,361.25,426.5,1001.5,76.84,119.9,31.14,#N/A,#N/A
3/22/17,358.75,422.25,999.75,77.34,122.45,31.52,#N/A,#N/A
3/23/17,356.75,421,991,77.27,121.775,31.22,1.27,315.2
3/24/17,356.25,424.75,975.75,77.47,122.1,30.23,#N/A,#N/A
3/27/17,355.75,420.75,971.5,76.94,121.075,30.04,#N/A,#N/A
3/28/17,357.75,424.5,972,76.88,120.775,30.22,#N/A,#N/A
3/29/17,358.5,425.5,969,76.14,121.35,29.96,#N/A,#N/A
3/30/17,357.5,421,963,76.23,120,29.76,1.15,305.9
3/31/17,364.25,426.5,946,77.33,119.95,29.53,#N/A,#N/A
4/3/17,367.75,427.75,938.25,75.47,119.425,29.17,#N/A,#N/A
4/4/17,363,427,937.75,74.85,118.225,29.18,#N/A,#N/A
4/5/17,364.75,429.75,944.25,74.87,118.275,29.58,#N/A,#N/A
4/6/17,360.75,423.25,941.5,74.51,118.8,29.37,1.23,302.2
4/7/17,359.5,424,942,73.46,120.05,29.62,#N/A,#N/A
4/10/17,367,428.75,941.75,75.15,121.1,29.35,#N/A,#N/A
4/11/17,366.5,433.25,939.25,75.01,123.25,29.07,#N/A,#N/A
4/12/17,369,433.25,947.75,74.73,124.2,29.24,#N/A,#N/A
4/13/17,371,429.75,955.5,75.62,125.375,#N/A,1.24,310
4/17/17,366.5,421,953.25,77.03,126.425,29.93,#N/A,#N/A
4/18/17,361.75,422.5,946,76.82,126.775,29.27,#N/A,#N/A
4/19/17,361.75,419,950.25,77.67,127.925,29.71,#N/A,#N/A
4/20/17,357.75,406.25,946.75,80.07,129.625,30.05,1.23,302.4
4/21/17,357,405,951,78.99,129.8,30.07,#N/A,#N/A
4/24/17,359.25,402.5,961.25,80.09,129,#N/A,#N/A,#N/A
4/25/17,365,408.75,954.5,80.71,129.825,29.71,#N/A,#N/A
4/26/17,359,407.75,945.75,80.69,132.025,30.04,#N/A,#N/A
4/27/17,362,413.5,945.75,79.32,135.6,29.83,1.34,310.3
4/28/17,358,418.5,945.25,80.23,138,29.58,#N/A,#N/A
5/1/17,369.25,442.75,959,80.45,124.125,30.02,#N/A,#N/A
5/2/17,364,441.5,958,80.83,127.05,#N/A,#N/A,#N/A
5/3/17,366.25,443,965.5,80.69,130.05,30.69,#N/A,#N/A
5/4/17,358,426,965.25,80.83,131.3,30.63,1.35,315.1
5/5/17,361.75,427.5,963,79.76,128.3,31.03,#N/A,#N/A
5/8/17,356.75,418,956.25,76.78,127.775,31.07,#N/A,#N/A
5/9/17,358.25,421.75,965.25,77.43,124.975,31.02,#N/A,#N/A
5/10/17,365.25,424,961.75,76.49,124.2,30.41,#N/A,#N/A
5/11/17,360.5,426,956,79.18,123.925,30.62,1.26,310.4
5/12/17,361.75,425,954,82.18,125.175,30.97,#N/A,#N/A
5/15/17,367.75,423.25,965.25,85.32,122.45,31.15,#N/A,#N/A
5/16/17,367.75,424.25,976.25,81.32,121.9,31.14,#N/A,#N/A
5/17/17,371.5,427,975.75,80.17,122.45,31.28,#N/A,#N/A
5/18/17,366,425.75,944.75,79.24,122.925,30.57,1.32,303
5/19/17,372.5,435.25,953,79.45,123.45,31.17,#N/A,#N/A
5/22/17,375,434.25,956.5,78.39,123.925,31.07,#N/A,#N/A
5/23/17,369.5,429.5,948.25,77.22,123.075,30.47,#N/A,#N/A
5/24/17,371.25,432.5,948.25,77.54,122.125,30.41,#N/A,#N/A
5/25/17,369.25,430.75,939.5,77.16,123.925,30.17,1.25,301.2
5/26/17,374.25,438.25,926.5,77.09,122.7,29.73,#N/A,#N/A
5/30/17,367,429.5,912.75,77.26,122.975,29.55,#N/A,#N/A
5/31/17,372,429.25,916,76.98,124.425,29.47,#N/A,#N/A
6/1/17,370.5,429,912.25,77.63,127.425,29.38,1.25,293.5
6/2/17,372.75,429.5,921.25,76.69,130.825,29.14,#N/A,#N/A
6/5/17,373,429.5,922,76.31,132.1,29.44,#N/A,#N/A
6/6/17,377.25,435.75,923.5,76.02,130.2,29.52,#N/A,#N/A
6/7/17,384.75,444.75,930.75,75.79,131.2,29.86,#N/A,#N/A
6/8/17,385.75,449.25,938,76.55,131.375,30.6,1.4,307.6
6/9/17,387.75,445.75,941.5,75.69,131.25,31.04,#N/A,#N/A
6/12/17,377.25,434,931.25,75.13,128.35,30.69,#N/A,#N/A
6/13/17,381,445,932.5,74.48,127.5,30.84,#N/A,#N/A
6/14/17,377,443,931.75,73.5,124.5,30.84,#N/A,#N/A
6/15/17,379.5,453.75,934.75,71.91,122.5,31.74,1.47,302.1
6/16/17,384,465.25,939,71.88,121.7,32.11,#N/A,#N/A
6/19/17,375.25,467,937.75,71.39,120,31.82,#N/A,#N/A
6/20/17,370,472.5,927.75,71.35,120.35,31.02,#N/A,#N/A
6/21/17,368.75,464.5,918.75,70.89,119.5,30.73,#N/A,#N/A
6/22/17,362.75,461.25,904,71.14,118.625,30.43,1.48,295.8
6/23/17,357.75,459.75,904.5,72.65,119.2,30.49,#N/A,#N/A
6/26/17,359,450,906.75,73.68,121.475,30.4,#N/A,#N/A
6/27/17,359.25,453.25,911.25,74.44,119.6,31.21,#N/A,#N/A
6/28/17,356.75,457.25,914,74.41,120.25,31.25,#N/A,#N/A
6/29/17,359.75,480.25,915.5,74,120.2,31.67,1.5,296.4
6/30/17,370.5,511,942.25,75.31,119.1,32.18,#N/A,#N/A
7/3/17,378,536.75,964.75,73.69,115.75,32.88,#N/A,#N/A
7/5/17,381.75,539.25,976.25,73.86,113.55,32.49,#N/A,#N/A
7/6/17,380.25,519,980.75,75.01,114.95,32.15,1.51,322
7/7/17,382.25,515.25,996,75.29,114.775,32.1,#N/A,#N/A
7/10/17,391.75,530.5,1020.25,67.72,113.825,32.93,#N/A,#N/A
7/11/17,392.25,535.5,1025.25,68.15,114.875,33.06,#N/A,#N/A
7/12/17,376.25,522.5,1016.75,68.13,117.875,32.77,#N/A,#N/A
7/13/17,361,495.5,972.5,66.54,117.425,32.32,1.61,319.4
7/14/17,365.25,494.75,985.25,67.18,117.8,32.49,#N/A,#N/A
7/17/17,375,506,985,68.57,116.95,32.26,#N/A,#N/A
7/18/17,377,503.75,989.5,68.86,115.075,32.42,#N/A,#N/A
7/19/17,382.5,503,999.75,68.76,117.275,32.71,#N/A,#N/A
7/20/17,391,505.75,1013.25,69.55,115.875,33.22,1.51,322.8
7/21/17,379.75,499.25,1009,69.14,116.425,33.05,#N/A,#N/A
7/24/17,377.25,488.75,997.5,69,113.875,32.86,#N/A,#N/A
7/25/17,368.75,474,981.5,69.55,113.175,32.75,#N/A,#N/A
7/26/17,372.75,477.75,988.75,69.02,114.3,32.98,#N/A,#N/A
7/27/17,374.25,479.75,994.75,70.5,114.3,33.1,1.61,309.8
7/28/17,374.25,481,1000.75,70.22,112.9,33.86,#N/A,#N/A
7/31/17,370.75,474.5,994.5,70.5,112,33.96,#N/A,#N/A
8/1/17,362.5,461.25,959.5,71.17,112.8,33.22,#N/A,#N/A
8/2/17,365,460.75,966.5,71.75,114.525,33.51,#N/A,#N/A
8/3/17,363.5,457.75,950.5,71.55,115.225,32.73,1.61,309.8
8/4/17,366.5,454.75,949.25,70.99,115.45,32.94,#N/A,#N/A
8/7/17,372.25,463.5,959.75,71.22,112.75,32.83,#N/A,#N/A
8/8/17,369.75,457,963,71.91,112.475,33.12,#N/A,#N/A
8/9/17,372.25,459.5,963,71.82,110,33.44,#N/A,#N/A
8/10/17,357.25,440.5,930.75,69.26,108.85,33.04,1.47,297.1
8/11/17,360.75,439.25,935.5,69.24,109.725,32.88,#N/A,#N/A
8/14/17,362.75,441,925.5,68.5,109.05,32.67,#N/A,#N/A
8/15/17,355.25,429.5,921.75,67.68,110.05,31.96,#N/A,#N/A
8/16/17,352.5,419.25,921.75,67.55,109.475,32.1,#N/A,#N/A
8/17/17,350.5,414,930.25,67.45,107.125,32.46,1.6,298.6
8/18/17,352,416,937.5,67.79,106.375,32.86,#N/A,#N/A
8/21/17,349,409.5,932.5,68.71,106,33.05,#N/A,#N/A
8/22/17,346,402.25,933.75,68.88,106.725,33.31,#N/A,#N/A
8/23/17,342,403.25,935,69.6,105.65,33.97,#N/A,#N/A
8/24/17,342,409,941.25,70.17,105.95,34.03,1.51,295.8
8/25/17,338.75,409.5,939,68.61,105.95,33.86,#N/A,#N/A
8/28/17,336,400,935.25,70.33,106.2,33.84,#N/A,#N/A
8/29/17,333.5,402.75,930.75,70.56,105.25,33.53,#N/A,#N/A
8/30/17,329.5,403.5,923,71.47,105.55,33.58,#N/A,#N/A
8/31/17,342.25,410.25,936.25,71.48,104.525,33.96,1.56,306.1
9/1/17,340,420.5,942,72.55,105.15,34.67,#N/A,#N/A
9/5/17,344.25,430.5,960.5,75.26,104.425,34.44,#N/A,#N/A
9/6/17,347,421.75,964.5,75.26,104.7,34.55,#N/A,#N/A
9/7/17,341.75,413.5,963.25,75.03,106.225,34.43,1.53,304.7
9/8/17,344.25,413.75,956.5,75.59,107.325,33.93,#N/A,#N/A
9/11/17,345.5,412.25,954.75,73.71,107.2,34.13,#N/A,#N/A
9/12/17,340,419.5,944.25,70.71,106.275,34.18,#N/A,#N/A
9/13/17,338.5,420.75,953,69.98,107.55,33.83,#N/A,#N/A
9/14/17,341.75,428.25,967.25,69.78,106.925,33.83,1.59,310
9/15/17,354.75,449,968.75,70.13,107.75,33.56,#N/A,#N/A
9/18/17,351.5,443.5,967.75,70.41,107.575,33.19,#N/A,#N/A
9/19/17,348.25,443,965.5,69.98,107.975,33.52,#N/A,#N/A
9/20/17,350,449.75,970,70.04,110.95,33.67,#N/A,#N/A
9/21/17,350.25,452.5,970.75,69.04,110.1,33.1,1.62,311.5
9/22/17,353.5,449.5,984.25,69.09,111.575,32.49,#N/A,#N/A
9/25/17,353.75,454,971.25,70.09,109.225,32.28,#N/A,#N/A
9/26/17,352.25,453.75,963.5,69.38,108.275,31.73,#N/A,#N/A
9/27/17,354,461.5,965.5,69.28,108.575,31.65,#N/A,#N/A
9/28/17,352.5,455,959.5,69.6,108.975,31.22,1.7,312.5
9/29/17,355.25,448.25,968.25,69.08,109.1,31.19,#N/A,#N/A
10/2/17,351.5,444.75,957.25,68.2,107.825,31.15,#N/A,#N/A
10/3/17,349.5,448,955.25,68.15,109.1,31.38,#N/A,#N/A
10/4/17,348.25,442,958.25,69.43,109.075,31.85,#N/A,#N/A
10/5/17,349.5,440.75,968.25,68.9,110.15,31.63,1.79,317.9
10/6/17,350,443.5,972.25,69.47,111.025,31.58,#N/A,#N/A
10/9/17,349.5,436,966.75,69.58,111.425,#N/A,#N/A,#N/A
10/10/17,349.25,435.25,966,68.95,113.7,31.74,#N/A,#N/A
10/11/17,346,433.25,965.25,68.73,113.775,31.77,#N/A,#N/A
10/12/17,349,430.5,992,67.84,112.35,31.91,1.64,323.3
10/13/17,352.75,439.5,1000.25,68.62,112.825,32.31,#N/A,#N/A
10/16/17,350.5,436.5,991,67.53,111.725,32.22,#N/A,#N/A
10/17/17,350,434.75,984.75,67.77,111.175,32.22,#N/A,#N/A
10/18/17,348.5,430,984.25,67.63,111.475,32.03,#N/A,#N/A
10/19/17,349,432.75,986.5,67.31,111.2,32.46,1.68,317.9
10/20/17,344.5,426,978.75,66.88,111.675,32.78,#N/A,#N/A
10/23/17,351.25,436.75,980.75,69.72,111.525,33.26,#N/A,#N/A
10/24/17,352.75,438,975.5,69.54,113.625,32.97,#N/A,#N/A
10/25/17,351,435.5,975.5,69.31,113.025,32.88,#N/A,#N/A
10/26/17,350.5,431.75,971.25,68.19,114.15,33.13,1.65,308.6
10/27/17,348.75,427.25,975.25,68.2,115.375,33.47,#N/A,#N/A
10/30/17,348.75,424.75,972.75,68.64,119.575,33.31,#N/A,#N/A
10/31/17,345.75,418.5,973.75,68.38,120.5,33.38,#N/A,#N/A
11/1/17,348.25,418,981,68.17,126.6,33.53,#N/A,#N/A
11/2/17,350.5,426,989,69.08,124.325,33.49,1.57,313.9
11/3/17,348.25,425.75,977,68.72,127.3,33.04,#N/A,#N/A
11/6/17,348,430.75,984,68.85,125.325,33.35,#N/A,#N/A
11/7/17,347.75,427.25,986,68.07,124.625,34.15,#N/A,#N/A
11/8/17,348.25,426.75,988,68.63,122.925,34.49,#N/A,#N/A
11/9/17,341.5,429,975.25,68.29,122.475,34.26,1.56,307.8
11/10/17,343.5,431.5,977.25,69.05,120.575,33.94,#N/A,#N/A
11/13/17,342.25,424.25,963.5,68.88,120.575,33.46,#N/A,#N/A
11/14/17,337.5,428,959,68.6,119.5,33.13,#N/A,#N/A
11/15/17,338.25,420,976.25,68.81,120.2,33.88,#N/A,#N/A
11/16/17,336.5,421.5,972,69.21,119.55,33.56,1.53,307
11/17/17,343,427.25,990.5,69.78,118.85,33.56,#N/A,#N/A
11/20/17,345,422,990,71.37,117.1,33.08,#N/A,#N/A
11/21/17,345,424.75,989,70.9,117.975,33.3,#N/A,#N/A
11/22/17,345.25,422.75,997.25,70.74,119.05,33.17,#N/A,#N/A
11/24/17,342.25,415.75,993.25,72.23,118.575,#N/A,#N/A,#N/A
11/27/17,338.75,409.5,996,72.15,119.825,32.6,#N/A,#N/A
11/28/17,336.25,410.75,993,74.05,119.65,33,#N/A,#N/A
11/29/17,339,416.5,992.5,75.52,120.475,32.95,#N/A,#N/A
11/30/17,341.75,409.25,985.75,75.04,119.9,32.75,1.63,321
12/1/17,344.75,414.5,994.25,75.43,117.225,32.69,#N/A,#N/A
12/4/17,339.5,410.25,998.5,75.03,116.375,32.44,#N/A,#N/A
12/5/17,339.75,406,1008.5,74.96,116.425,32.5,#N/A,#N/A
12/6/17,339.25,398.5,1002.75,75.17,115.9,32.17,#N/A,#N/A
12/7/17,338.75,394.25,992,74.23,115.625,32.33,1.74,330.2
12/8/17,340,392,989.75,73.72,115.575,32.62,#N/A,#N/A
12/11/17,336.5,387.75,982.5,73,115.175,32.46,#N/A,#N/A
12/12/17,335.75,387.25,975.75,72.91,116.15,32.45,#N/A,#N/A
12/13/17,336.75,392.25,979.25,74.13,115.65,32.21,#N/A,#N/A
12/14/17,336.25,395,967.75,75.33,116.275,32.18,1.66,317.1
12/15/17,347.5,418.25,967.25,75.92,118.9,32.41,#N/A,#N/A
12/18/17,347,420.5,961.5,75.2,119.975,32.27,#N/A,#N/A
12/19/17,347.5,419.5,956,75.03,120,32.47,#N/A,#N/A
12/20/17,349.25,423.5,954,75.71,119.4,32.21,#N/A,#N/A
12/21/17,351.25,427,948.75,77.94,119.625,31.8,1.6,309.7
12/22/17,352,424.75,949.5,77.87,119.825,31.83,#N/A,#N/A
12/26/17,352.75,422.25,959.25,77.43,121.5,32.33,#N/A,#N/A
12/27/17,353.75,428,955.5,78.95,122.025,32.19,#N/A,#N/A
12/28/17,352,427.75,945.75,78.8,124.55,31.63,1.59,309.3
12/29/17,350.75,427,951.75,78.63,123,32.21,#N/A,#N/A
1/2/18,353.25,433.5,955,77.5,123.35,32.13,#N/A,#N/A
1/3/18,353,436,959.75,78.11,122.95,32.47,#N/A,#N/A
1/4/18,351,434,959.25,79.25,122.25,32.44,1.44,322.7
1/5/18,351.25,430.75,961.5,78.01,119.25,32.33,#N/A,#N/A
1/8/18,347.25,427.75,958.25,78.14,117.225,32.12,#N/A,#N/A
1/9/18,349,432.25,955.75,78.35,117.675,32.28,#N/A,#N/A
1/10/18,349,434.25,947,79.65,116.875,32.03,#N/A,#N/A
1/11/18,348.75,433.25,940.5,82.65,117.075,31.73,1.39,327.4
1/12/18,346.25,420.5,944,81.68,117.375,31.7,#N/A,#N/A
1/16/18,348.25,416.5,968,81.43,118.1,31.36,#N/A,#N/A
1/17/18,353,421.5,968.75,82.14,120.975,31.08,#N/A,#N/A
1/18/18,351.5,425.25,973,82.63,121.95,30.81,1.54,347.2
1/19/18,352.5,422.75,977.25,83.42,121.9,30.88,#N/A,#N/A
1/22/18,352,425.75,984.25,83.41,123.55,30.76,#N/A,#N/A
1/23/18,351.25,421.5,986.25,82.26,124.725,31.12,#N/A,#N/A
1/24/18,356.5,433,992.25,82.27,125.425,31.28,#N/A,#N/A
1/25/18,355.25,434.5,992.25,81.88,122.475,31.1,1.52,341.4
1/26/18,356.5,441,985.5,80.48,124.6,31.39,#N/A,#N/A
1/29/18,358.75,449.25,991.5,78.36,125.7,31.47,#N/A,#N/A
1/30/18,361.5,457.25,1000.25,77.03,124.825,31.68,#N/A,#N/A
1/31/18,361.5,451.75,995.75,77.28,123.85,31.67,#N/A,#N/A
2/1/18,361.75,451,985,78.35,126.425,31.5,1.36,330.8
2/2/18,361.5,446.75,978.75,77.3,126.85,30.99,#N/A,#N/A
2/5/18,358.75,440.25,969.75,76.57,126.125,30.98,#N/A,#N/A
2/6/18,363.5,446.25,986.25,76.19,125.625,31.64,#N/A,#N/A
2/7/18,365.25,460.5,983,75.96,125.6,31.03,#N/A,#N/A
2/8/18,365.75,456.25,987.75,76.62,125.775,30.68,1.68,329.5
2/9/18,362,449,983,76.68,126.525,30.43,#N/A,#N/A
2/12/18,367,464,1001.75,76.45,127.125,30.33,#N/A,#N/A
2/13/18,366.75,460.75,1011.75,76.38,126.825,30.05,#N/A,#N/A
2/14/18,367.25,455.75,1017.25,75.6,127.65,30.27,#N/A,#N/A
2/15/18,367.75,461.75,1024.25,75.41,129.275,30.17,2.25,378.2
2/16/18,367.5,457.75,1021.5,75.72,130.1,30.01,#N/A,#N/A
2/20/18,365.5,449.25,1026.5,77.51,130.3,30.21,#N/A,#N/A
2/21/18,365.75,447.25,1034.25,78.91,129.65,30.42,#N/A,#N/A
2/22/18,366.75,451.25,1032,80.54,128.35,30.39,2.26,380.4
2/23/18,366.25,452.25,1036.25,81.45,128,30.71,#N/A,#N/A
2/26/18,368.5,459.5,1034.25,81.7,127.4,30.97,#N/A,#N/A
2/27/18,370.5,463.25,1038,81.76,128.025,30.54,#N/A,#N/A
2/28/18,374.5,484.5,1045,81.65,127.5,30.58,#N/A,#N/A
3/1/18,378.75,505.5,1057.5,82.57,123.325,30.74,2.44,397.7
3/2/18,377.25,492,1060.75,82.72,122.175,30.65,#N/A,#N/A
3/5/18,378.25,502.25,1066.75,85.41,123.225,30.56,#N/A,#N/A
3/6/18,379.75,502,1064.5,83.84,122.825,30.83,#N/A,#N/A
3/7/18,379.25,493,1055,84.2,122.975,30.45,#N/A,#N/A
3/8/18,385.75,494.75,1053.75,85.12,121.775,30.19,2.21,386.4
3/9/18,383,489,1029.25,84.52,123.125,29.94,#N/A,#N/A
3/12/18,384.25,489.75,1033.25,83.28,121.55,30.1,#N/A,#N/A
3/13/18,385.5,485.5,1040.5,82.98,121.9,30.57,#N/A,#N/A
3/14/18,383.5,495.75,1028.5,83.44,123,30.06,#N/A,#N/A
3/15/18,386.75,478.75,1040.75,83.53,121.85,30.41,2.18,375
3/16/18,382.75,467.75,1049.5,82.85,121.25,30.33,#N/A,#N/A
3/19/18,375,450.75,1022.5,81.23,120.225,30.41,#N/A,#N/A
3/20/18,374.5,453,1028.25,83.08,119.575,30.09,#N/A,#N/A
3/21/18,375,453.5,1029.75,82.59,117.7,30.72,#N/A,#N/A
3/22/18,376,455.75,1029.75,82.15,118.15,30.23,2.22,372.5
3/23/18,377.25,460.25,1028.25,81.83,116.05,29.77,#N/A,#N/A
3/26/18,374,454.25,1025.5,81.78,115.175,29.81,#N/A,#N/A
3/27/18,374,449,1019.5,82.02,115.425,29.93,#N/A,#N/A
3/28/18,373.5,445.5,1018,80.74,116,29.97,#N/A,#N/A
3/29/18,387.75,451,1044.75,81.46,113.75,30.22,2.41,387.5
4/2/18,387.25,446.25,1035.5,80.97,112.4,30.39,#N/A,#N/A
4/3/18,388.5,457.5,1038,82.02,111.975,30.69,#N/A,#N/A
4/4/18,381,455.75,1015.25,79.64,113.025,30.03,#N/A,#N/A
4/5/18,389.5,464.75,1031.25,82.57,114.3,30.13,2.43,386.6
4/6/18,388.5,472.25,1033.75,82.54,112.225,29.88,#N/A,#N/A
4/9/18,390.75,490.75,1047,82.91,112.025,29.87,#N/A,#N/A
4/10/18,389.25,492,1050,83.53,112.8,30.2,#N/A,#N/A
4/11/18,387,487.25,1047.75,83.83,113.5,29.88,#N/A,#N/A
4/12/18,388.75,481,1060.75,83.69,115.75,29.98,2.19,391.4
4/13/18,386.25,472.5,1054.25,83.41,116.55,29.83,#N/A,#N/A
4/16/18,382.5,462.25,1042,83.25,117.15,29.53,#N/A,#N/A
4/17/18,380.25,466.25,1046,83.13,118.05,29.54,#N/A,#N/A
4/18/18,383,475.25,1041.75,82.74,118.975,29.78,#N/A,#N/A
4/19/18,382,476.75,1037.25,82.97,117.8,29.76,2.09,378.3
4/20/18,376.5,463.25,1028.75,85.47,119.35,29.65,#N/A,#N/A
4/23/18,378.5,461.5,1020.75,83.19,121.725,29.39,#N/A,#N/A
4/24/18,381.25,472.5,1022.25,82.26,121.1,29.36,#N/A,#N/A
4/25/18,386.5,486.25,1027.5,84.76,121.925,29.14,#N/A,#N/A
4/26/18,386,480.75,1028,84.99,122.525,29.16,2.3,386.7
4/27/18,389.5,495.5,1045,85.33,124.45,28.78,#N/A,#N/A
4/30/18,392.5,512.5,1037.75,84.68,123.75,28.7,#N/A,#N/A
5/1/18,396.75,529.75,1042.5,85.12,105.825,28.43,#N/A,#N/A
5/2/18,396,525.75,1032.75,85.01,104.85,28.72,#N/A,#N/A
5/3/18,399.5,540.5,1043.25,84.45,106.525,28.93,2.58,408.1
5/4/18,398.75,527.5,1027.25,86.35,106.05,28.91,#N/A,#N/A
5/7/18,393.25,514,1002.25,85.99,105.175,29.22,#N/A,#N/A
5/8/18,395.5,517.75,1011.25,85.38,106.3,29.04,#N/A,#N/A
5/9/18,394.75,514.5,1007.25,85.86,105.675,29.38,#N/A,#N/A
5/10/18,394.75,507.75,1013.25,84.56,107.525,29.48,2.72,395.3
5/11/18,389.75,489.5,994.75,84.62,107.625,29.66,#N/A,#N/A
5/14/18,389,480.5,1013,83.7,104.625,29.6,#N/A,#N/A
5/15/18,402.25,493.5,1018.75,83.76,102.975,29.47,#N/A,#N/A
5/16/18,399.25,494.25,999.75,84.35,101.825,28.94,#N/A,#N/A
5/17/18,395.25,497.5,995,85.03,103.05,29.29,2.67,385.6
5/18/18,402.5,518.25,998.5,86.55,102.4,29.33,#N/A,#N/A
5/21/18,402.75,507.25,1025.25,88.42,104.925,29.77,#N/A,#N/A
5/22/18,404.75,521.5,1030.5,87.35,104.9,29.86,#N/A,#N/A
5/23/18,408.5,531,1039.25,86.96,105.45,30.05,#N/A,#N/A
5/24/18,404.25,530.25,1035.75,87.46,104.4,30.06,2.39,387.8
5/25/18,406,543,1041.5,89.21,104.65,29.69,#N/A,#N/A
5/29/18,400,536.5,1030.5,93.21,103.125,29.56,#N/A,#N/A
5/30/18,393.5,522,1023,92.49,106.125,29.83,#N/A,#N/A
5/31/18,394,526.25,1018.5,93.15,105.05,29.47,2.33,377.8
6/1/18,391.5,523.25,1021.25,93.3,104.9,29.54,#N/A,#N/A
6/4/18,380.75,505.25,1001.75,92.1,104.725,29.28,#N/A,#N/A
6/5/18,383.75,510,1001.25,89.84,107.2,29.14,#N/A,#N/A
6/6/18,378.25,519.75,994.25,90.95,108.3,29,#N/A,#N/A
6/7/18,376.25,526.75,974.25,93.72,108.375,28.95,2.39,367.9
6/8/18,377.75,520,969.25,94.94,110.025,28.87,#N/A,#N/A
6/11/18,367.25,514.5,953.75,94.75,108.65,28.93,#N/A,#N/A
6/12/18,377.5,534.5,954,95.21,108.525,28.4,#N/A,#N/A
6/13/18,376,516.5,936,93.81,107.925,28.43,#N/A,#N/A
6/14/18,363,501.5,927.25,93.41,106.25,28.49,2.42,352.7
6/15/18,361.25,499.5,905.5,90.72,108.45,27.85,#N/A,#N/A
6/18/18,356,490,908.5,87.32,108.3,27.92,#N/A,#N/A
6/19/18,353.75,477.75,889,83.32,108.525,27.2,#N/A,#N/A
6/20/18,354.25,488.25,889.5,83.21,109.025,27.72,#N/A,#N/A
6/21/18,357,495.25,880.5,83.21,108.65,27.92,2.53,341.3
6/22/18,357.25,491.25,894.5,85.43,108.275,27.93,#N/A,#N/A
6/25/18,350.5,476.75,874.5,85.94,105.975,27.67,#N/A,#N/A
6/26/18,352.5,469.5,867.25,85.04,105.925,27.67,#N/A,#N/A
6/27/18,352.5,479.5,867.5,85.75,107.025,27.74,#N/A,#N/A
6/28/18,345,479.5,861.25,84.93,108.2,27.74,2.68,341.9
6/29/18,350.25,497.5,858.5,85.38,107,27.84,#N/A,#N/A
7/2/18,337.5,480.25,848.5,84.5,106.9,27.63,#N/A,#N/A
7/3/18,342.75,491.5,844,84.54,106.45,27.49,#N/A,#N/A
7/5/18,343.5,504,835.5,83.73,106.375,27.32,2.71,337.9
7/6/18,351.75,512.75,874,86.38,106.375,27.77,#N/A,#N/A
7/9/18,345.75,507.75,851.75,87.16,106.125,27.61,#N/A,#N/A
7/10/18,339.75,489.5,852.25,87.5,105.45,27.87,#N/A,#N/A
7/11/18,331.25,469.75,829.75,85.24,103.85,27.31,#N/A,#N/A
7/12/18,336.5,482.5,830,89.24,105.025,27.15,2.82,341.9
7/13/18,330.25,481.5,814,88.9,104.55,26.84,#N/A,#N/A
7/16/18,341.75,488.5,829.5,88.88,106.925,26.52,#N/A,#N/A
7/17/18,346.25,497.75,839.5,89.2,106.425,26.61,#N/A,#N/A
7/18/18,347.25,494.5,842.25,88.83,108.95,26.95,#N/A,#N/A
7/19/18,351.25,504.25,846,88.3,108.9,26.71,2.64,339.3
7/20/18,355.25,516,849.75,87.74,108.925,27.15,#N/A,#N/A
7/23/18,357.25,513.75,847.75,87.47,108.725,26.85,#N/A,#N/A
7/24/18,352,510.25,858,87.32,108.05,27.12,#N/A,#N/A
7/25/18,359.25,542.75,860.75,88.8,109.025,27.28,#N/A,#N/A
7/26/18,361.5,536.5,861.25,89.03,107.95,27.02,2.61,342.6
7/27/18,362,530.5,870.5,89.06,108.625,27.43,#N/A,#N/A
7/30/18,367.25,546.5,875,89.95,108.425,27.19,#N/A,#N/A
7/31/18,372.25,553.75,903.75,90.28,107.675,27.61,#N/A,#N/A
8/1/18,365,558.25,886.75,89.06,108.625,27.33,#N/A,#N/A
8/2/18,366.75,560.5,882.5,89.44,108.6,27,2.52,343.3
8/3/18,369.75,556.25,886.25,88.67,110.675,27.23,#N/A,#N/A
8/6/18,371,574.5,877.25,88.69,110.4,27.17,#N/A,#N/A
8/7/18,370.75,568.25,889.25,88.22,110.075,27.63,#N/A,#N/A
8/8/18,371.25,570,893.75,87.39,109.825,27.47,#N/A,#N/A
8/9/18,369.25,564.5,887.75,87.26,108.25,27.42,2.48,342.6
8/10/18,357.75,546.75,846,85.86,108.25,26.98,#N/A,#N/A
8/13/18,356.5,533.5,853.5,83.14,107.2,27.24,#N/A,#N/A
