Year,State,Commodity,Data Item,Number of Acres
2017,VIRGINIA,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,284"
2017,VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",66
2017,WASHINGTON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",53
2017,WASHINGTON,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,680"
2017,WASHINGTON,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,340"
2017,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",225
2017,WASHINGTON,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",4.35
2017,WASHINGTON,HOPS,"HOPS - YIELD, MEASURED IN LB / ACRE","2,046"
2017,WASHINGTON,LENTILS,"LENTILS - YIELD, MEASURED IN LB / ACRE",950
2017,WASHINGTON,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",120
2017,WASHINGTON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",42
2017,WASHINGTON,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","2,000"
2017,WASHINGTON,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",48.2
2017,WASHINGTON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",66.6
2017,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152
2017,WEST VIRGINIA,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.157
2017,WEST VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54
2017,WEST VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",69
2017,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174
2017,WISCONSIN,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.52
2017,WISCONSIN,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.272
2017,WISCONSIN,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",73
2017,WISCONSIN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",59
2017,WISCONSIN,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.5
2017,WISCONSIN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",68
2017,WYOMING,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",102
2017,WYOMING,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE", (D)
2017,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155
2017,WYOMING,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",85
2017,WYOMING,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",28.2
2017,WYOMING,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",28
2016,US TOTAL,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",77.9
2016,US TOTAL,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,825"
2016,US TOTAL,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,702"
2016,US TOTAL,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174.6
2016,US TOTAL,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",867
2016,US TOTAL,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",23.7
2016,US TOTAL,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.89
2016,US TOTAL,HOPS,"HOPS - YIELD, MEASURED IN LB / ACRE","1,713"
2016,US TOTAL,LENTILS,"LENTILS - YIELD, MEASURED IN LB / ACRE","1,414"
2016,US TOTAL,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.324
2016,US TOTAL,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",30.4
2016,US TOTAL,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",91
2016,US TOTAL,MUSTARD,"MUSTARD - YIELD, MEASURED IN LB / ACRE",980
2016,US TOTAL,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",66
2016,US TOTAL,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,634"
2016,US TOTAL,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","2,086"
2016,US TOTAL,RAPESEED,"RAPESEED - YIELD, MEASURED IN LB / ACRE","1,840"
2016,US TOTAL,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","7,237"
2016,US TOTAL,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",32.5
2016,US TOTAL,SAFFLOWER,"SAFFLOWER - YIELD, MEASURED IN LB / ACRE","1,432"
2016,US TOTAL,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",77.9
2016,US TOTAL,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.9
2016,US TOTAL,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",32.8
2016,US TOTAL,SUGARCANE,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",35.6
2016,US TOTAL,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,731"
2016,US TOTAL,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","1,967"
2016,US TOTAL,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",52.7
2016,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",120
2016,ALABAMA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",988
2016,ALABAMA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",55
2016,ALABAMA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,600"
2016,ALABAMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32
2016,ALABAMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",70
2016,ALASKA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",49
2016,ALASKA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",62
2016,ARIZONA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",128
2016,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215
2016,ARIZONA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,468"
2016,ARIZONA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",97.8
2016,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171
2016,ARKANSAS,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,075"
2016,ARKANSAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",73
2016,ARKANSAS,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","4,800"
2016,ARKANSAS,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","6,920"
2016,ARKANSAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",73
2016,ARKANSAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47
2016,ARKANSAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",54
2016,CALIFORNIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",75
2016,CALIFORNIA,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","2,120"
2016,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185
2016,CALIFORNIA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,660"
2016,CALIFORNIA,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",5.59
2016,CALIFORNIA,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",86
2016,CALIFORNIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65
2016,CALIFORNIA,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","8,840"
2016,CALIFORNIA,SAFFLOWER,"SAFFLOWER - YIELD, MEASURED IN LB / ACRE","2,200"
2016,CALIFORNIA,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",45.1
2016,CALIFORNIA,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,345"
2016,CALIFORNIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",79.7
2016,COLORADO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",129
2016,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",137
2016,COLORADO,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",27.5
2016,COLORADO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",80
2016,COLORADO,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",50
2016,COLORADO,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",33.6
2016,COLORADO,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,293"
2016,COLORADO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",48.2
2016,CONNECTICUT,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.2
2016,DELAWARE,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",76
2016,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170
2016,DELAWARE,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.5
2016,DELAWARE,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",67
2016,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145
2016,FLORIDA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",922
2016,FLORIDA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,800"
2016,FLORIDA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36
2016,FLORIDA,SUGARCANE,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",40.5
2016,FLORIDA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",30
2016,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165
2016,GEORGIA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",898
2016,GEORGIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",58
2016,GEORGIA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,900"
2016,GEORGIA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",21
2016,GEORGIA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",54
2016,GEORGIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
2016,GEORGIA,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,100"
2016,GEORGIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",46
2016,HAWAII,SUGARCANE,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",86.2
2016,IDAHO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",107
2016,IDAHO,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","2,200"
2016,IDAHO,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,640"
2016,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188
2016,IDAHO,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",4.26
2016,IDAHO,HOPS,"HOPS - YIELD, MEASURED IN LB / ACRE","1,646"
2016,IDAHO,LENTILS,"LENTILS - YIELD, MEASURED IN LB / ACRE","1,550"
2016,IDAHO,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",110
2016,IDAHO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",83
2016,IDAHO,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","2,500"
2016,IDAHO,SAFFLOWER,"SAFFLOWER - YIELD, MEASURED IN LB / ACRE",850
2016,IDAHO,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",41.4
2016,IDAHO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",91.4
2016,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197
2016,ILLINOIS,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.28
2016,ILLINOIS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",81
2016,ILLINOIS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",93
2016,ILLINOIS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59
2016,ILLINOIS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",74
2016,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",173
2016,INDIANA,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.2
2016,INDIANA,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",50
2016,INDIANA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.5
2016,INDIANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",81
2016,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203
2016,IOWA,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.71
2016,IOWA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",76
2016,IOWA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60
2016,IOWA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",63
2016,KANSAS,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,940"
2016,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",142
2016,KANSAS,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,099"
2016,KANSAS,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.47
2016,KANSAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",57
2016,KANSAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",91
2016,KANSAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48
2016,KANSAS,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,425"
2016,KANSAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",57
2016,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159
2016,KENTUCKY,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50
2016,KENTUCKY,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","1,810"
2016,KENTUCKY,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",80
2016,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165
2016,LOUISIANA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",939
2016,LOUISIANA,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","6,630"
2016,LOUISIANA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",102
2016,LOUISIANA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.5
2016,LOUISIANA,SUGARCANE,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",28.8
2016,LOUISIANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",45
2016,MAINE,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.363
2016,MAINE,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",71
2016,MARYLAND,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",72
2016,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152
2016,MARYLAND,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.5
2016,MARYLAND,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",64
2016,MASSACHUSETTS,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.244
2016,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157
2016,MICHIGAN,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.26
2016,MICHIGAN,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.225
2016,MICHIGAN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",58
2016,MICHIGAN,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.5
2016,MICHIGAN,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",30.8
2016,MICHIGAN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",89
2016,MINNESOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",66
2016,MINNESOTA,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,700"
2016,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193
2016,MINNESOTA,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.19
2016,MINNESOTA,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.183
2016,MINNESOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",68
2016,MINNESOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52
2016,MINNESOTA,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",30
2016,MINNESOTA,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,465"
2016,MINNESOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",59
2016,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",166
2016,MISSISSIPPI,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,207"
2016,MISSISSIPPI,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","4,000"
2016,MISSISSIPPI,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","7,180"
2016,MISSISSIPPI,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",89
2016,MISSISSIPPI,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48
2016,MISSISSIPPI,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",48
2016,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163
2016,MISSOURI,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,021"
2016,MISSOURI,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.17
2016,MISSOURI,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",60
2016,MISSOURI,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","6,650"
2016,MISSOURI,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",95
2016,MISSOURI,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49
2016,MISSOURI,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",70
2016,MONTANA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",60
2016,MONTANA,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,670"
2016,MONTANA,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,600"
2016,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",100
2016,MONTANA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",22
2016,MONTANA,LENTILS,"LENTILS - YIELD, MEASURED IN LB / ACRE","1,460"
2016,MONTANA,MUSTARD,"MUSTARD - YIELD, MEASURED IN LB / ACRE",990
2016,MONTANA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",47
2016,MONTANA,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","1,950"
2016,MONTANA,SAFFLOWER,"SAFFLOWER - YIELD, MEASURED IN LB / ACRE",810
2016,MONTANA,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",35
2016,MONTANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",42.4
2016,NEBRASKA,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,590"
2016,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178
2016,NEBRASKA,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.44
2016,NEBRASKA,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",35
2016,NEBRASKA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",60
2016,NEBRASKA,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","1,340"
2016,NEBRASKA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",102
2016,NEBRASKA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61
2016,NEBRASKA,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",29.9
2016,NEBRASKA,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,491"
2016,NEBRASKA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",54
2016,NEVADA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",72.3
2016,NEW HAMPSHIRE,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.309
2016,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145
2016,NEW JERSEY,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36
2016,NEW JERSEY,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",64
2016,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",150
2016,NEW MEXICO,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,007"
2016,NEW MEXICO,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","2,800"
2016,NEW MEXICO,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",41
2016,NEW MEXICO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",22
2016,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129
2016,NEW YORK,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.25
2016,NEW YORK,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.281
2016,NEW YORK,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",55
2016,NEW YORK,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41
2016,NEW YORK,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",74
2016,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129
2016,NORTH CAROLINA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",646
2016,NORTH CAROLINA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",60
2016,NORTH CAROLINA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,530"
2016,NORTH CAROLINA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",55
2016,NORTH CAROLINA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35
2016,NORTH CAROLINA,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","1,999"
2016,NORTH CAROLINA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",41
2016,NORTH DAKOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",67
2016,NORTH DAKOTA,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,840"
2016,NORTH DAKOTA,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,950"
2016,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158
2016,NORTH DAKOTA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",24
2016,NORTH DAKOTA,LENTILS,"LENTILS - YIELD, MEASURED IN LB / ACRE","1,320"
2016,NORTH DAKOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",66
2016,NORTH DAKOTA,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","2,250"
2016,NORTH DAKOTA,SAFFLOWER,"SAFFLOWER - YIELD, MEASURED IN LB / ACRE","1,250"
2016,NORTH DAKOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.5
2016,NORTH DAKOTA,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",30.8
2016,NORTH DAKOTA,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,716"
2016,NORTH DAKOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",45
2016,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159
2016,OHIO,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.73
2016,OHIO,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.19
2016,OHIO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",74
2016,OHIO,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.5
2016,OHIO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",80
2016,OKLAHOMA,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,450"
2016,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",121
2016,OKLAHOMA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,021"
2016,OKLAHOMA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",43
2016,OKLAHOMA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,700"
